#    L    TT             EE             TE             PP             TP          
  2542   0.508355E+02   0.120321E+01  -0.246073E+01   0.708870E+04   0.510015E+01
  2543   0.506783E+02   0.119780E+01  -0.241823E+01   0.707877E+04   0.507954E+01
  2544   0.505188E+02   0.119261E+01  -0.237610E+01   0.706886E+04   0.505891E+01
  2545   0.503579E+02   0.118772E+01  -0.233422E+01   0.705897E+04   0.503828E+01
  2546   0.501947E+02   0.118306E+01  -0.229263E+01   0.704910E+04   0.501767E+01
  2547   0.500301E+02   0.117871E+01  -0.225131E+01   0.703924E+04   0.499710E+01
  2548   0.498625E+02   0.117460E+01  -0.221043E+01   0.702941E+04   0.497659E+01
  2549   0.496934E+02   0.117074E+01  -0.216988E+01   0.701960E+04   0.495617E+01
  2550   0.495229E+02   0.116705E+01  -0.212986E+01   0.700980E+04   0.493585E+01
  2551   0.493494E+02   0.116377E+01  -0.209002E+01   0.700002E+04   0.491564E+01
  2552   0.491746E+02   0.116074E+01  -0.205083E+01   0.699026E+04   0.489556E+01
  2553   0.489984E+02   0.115795E+01  -0.201195E+01   0.698052E+04   0.487558E+01
  2554   0.488189E+02   0.115540E+01  -0.197340E+01   0.697080E+04   0.485570E+01
  2555   0.486383E+02   0.115309E+01  -0.193535E+01   0.696110E+04   0.483590E+01
  2556   0.484560E+02   0.115108E+01  -0.189775E+01   0.695141E+04   0.481619E+01
  2557   0.482727E+02   0.114922E+01  -0.186054E+01   0.694174E+04   0.479656E+01
  2558   0.480872E+02   0.114765E+01  -0.182360E+01   0.693210E+04   0.477699E+01
  2559   0.479002E+02   0.114630E+01  -0.178717E+01   0.692247E+04   0.475747E+01
  2560   0.477125E+02   0.114522E+01  -0.175128E+01   0.691285E+04   0.473801E+01
  2561   0.475222E+02   0.114420E+01  -0.171587E+01   0.690326E+04   0.471858E+01
  2562   0.473321E+02   0.114353E+01  -0.168082E+01   0.689369E+04   0.469919E+01
  2563   0.471402E+02   0.114297E+01  -0.164622E+01   0.688413E+04   0.467982E+01
  2564   0.469466E+02   0.114267E+01  -0.161209E+01   0.687459E+04   0.466046E+01
  2565   0.467528E+02   0.114256E+01  -0.157847E+01   0.686507E+04   0.464112E+01
  2566   0.465568E+02   0.114276E+01  -0.154521E+01   0.685557E+04   0.462177E+01
  2567   0.463615E+02   0.114314E+01  -0.151250E+01   0.684608E+04   0.460241E+01
  2568   0.461641E+02   0.114353E+01  -0.148020E+01   0.683662E+04   0.458303E+01
  2569   0.459655E+02   0.114415E+01  -0.144849E+01   0.682717E+04   0.456362E+01
  2570   0.457671E+02   0.114492E+01  -0.141717E+01   0.681774E+04   0.454418E+01
  2571   0.455677E+02   0.114577E+01  -0.138640E+01   0.680832E+04   0.452470E+01
  2572   0.453673E+02   0.114684E+01  -0.135606E+01   0.679893E+04   0.450516E+01
  2573   0.451660E+02   0.114811E+01  -0.132617E+01   0.678955E+04   0.448557E+01
  2574   0.449647E+02   0.114959E+01  -0.129706E+01   0.678019E+04   0.446590E+01
  2575   0.447626E+02   0.115120E+01  -0.126836E+01   0.677085E+04   0.444616E+01
  2576   0.445607E+02   0.115293E+01  -0.123989E+01   0.676153E+04   0.442633E+01
  2577   0.443575E+02   0.115484E+01  -0.121218E+01   0.675222E+04   0.440641E+01
  2578   0.441532E+02   0.115687E+01  -0.118496E+01   0.674293E+04   0.438639E+01
  2579   0.439500E+02   0.115900E+01  -0.115832E+01   0.673366E+04   0.436626E+01
  2580   0.437458E+02   0.116130E+01  -0.113222E+01   0.672441E+04   0.434601E+01
  2581   0.435415E+02   0.116370E+01  -0.110659E+01   0.671517E+04   0.432563E+01
  2582   0.433364E+02   0.116625E+01  -0.108162E+01   0.670595E+04   0.430512E+01
  2583   0.431313E+02   0.116897E+01  -0.105725E+01   0.669675E+04   0.428446E+01
  2584   0.429264E+02   0.117176E+01  -0.103350E+01   0.668757E+04   0.426365E+01
  2585   0.427209E+02   0.117477E+01  -0.101024E+01   0.667840E+04   0.424268E+01
  2586   0.425166E+02   0.117777E+01  -0.987724E+00   0.666925E+04   0.422154E+01
  2587   0.423119E+02   0.118090E+01  -0.965671E+00   0.666012E+04   0.420022E+01
  2588   0.421069E+02   0.118424E+01  -0.944329E+00   0.665101E+04   0.417872E+01
  2589   0.419019E+02   0.118756E+01  -0.923644E+00   0.664191E+04   0.415703E+01
  2590   0.416975E+02   0.119107E+01  -0.903639E+00   0.663283E+04   0.413513E+01
  2591   0.414931E+02   0.119469E+01  -0.884262E+00   0.662376E+04   0.411302E+01
  2592   0.412889E+02   0.119834E+01  -0.865534E+00   0.661472E+04   0.409069E+01
  2593   0.410842E+02   0.120217E+01  -0.847404E+00   0.660569E+04   0.406814E+01
  2594   0.408806E+02   0.120609E+01  -0.830117E+00   0.659668E+04   0.404535E+01
  2595   0.406767E+02   0.121011E+01  -0.813472E+00   0.658768E+04   0.402231E+01
  2596   0.404740E+02   0.121421E+01  -0.797565E+00   0.657870E+04   0.399902E+01
  2597   0.402719E+02   0.121840E+01  -0.782419E+00   0.656974E+04   0.397548E+01
  2598   0.400698E+02   0.122266E+01  -0.767907E+00   0.656079E+04   0.395166E+01
  2599   0.398677E+02   0.122706E+01  -0.754199E+00   0.655187E+04   0.392756E+01
  2600   0.396672E+02   0.123145E+01  -0.741319E+00   0.654295E+04   0.390318E+01
  2601   0.394663E+02   0.123612E+01  -0.729134E+00   0.653406E+04   0.387851E+01
  2602   0.392664E+02   0.124069E+01  -0.717864E+00   0.652518E+04   0.385356E+01
  2603   0.390676E+02   0.124538E+01  -0.707278E+00   0.651632E+04   0.382835E+01
  2604   0.388701E+02   0.125017E+01  -0.697440E+00   0.650747E+04   0.380288E+01
  2605   0.386724E+02   0.125499E+01  -0.688344E+00   0.649865E+04   0.377718E+01
  2606   0.384753E+02   0.125989E+01  -0.679906E+00   0.648983E+04   0.375125E+01
  2607   0.382782E+02   0.126488E+01  -0.672266E+00   0.648104E+04   0.372512E+01
  2608   0.380834E+02   0.126986E+01  -0.665266E+00   0.647226E+04   0.369880E+01
  2609   0.378880E+02   0.127490E+01  -0.658974E+00   0.646350E+04   0.367229E+01
  2610   0.376943E+02   0.128007E+01  -0.653231E+00   0.645475E+04   0.364563E+01
  2611   0.375017E+02   0.128522E+01  -0.648253E+00   0.644602E+04   0.361882E+01
  2612   0.373094E+02   0.129039E+01  -0.643881E+00   0.643730E+04   0.359187E+01
  2613   0.371176E+02   0.129559E+01  -0.640033E+00   0.642861E+04   0.356480E+01
  2614   0.369278E+02   0.130089E+01  -0.636999E+00   0.641992E+04   0.353762E+01
  2615   0.367379E+02   0.130612E+01  -0.634397E+00   0.641126E+04   0.351036E+01
  2616   0.365502E+02   0.131150E+01  -0.632368E+00   0.640261E+04   0.348302E+01
  2617   0.363625E+02   0.131672E+01  -0.630978E+00   0.639398E+04   0.345561E+01
  2618   0.361772E+02   0.132199E+01  -0.630144E+00   0.638536E+04   0.342816E+01
  2619   0.359921E+02   0.132739E+01  -0.629857E+00   0.637676E+04   0.340068E+01
  2620   0.358080E+02   0.133268E+01  -0.630183E+00   0.636817E+04   0.337318E+01
  2621   0.356250E+02   0.133800E+01  -0.631040E+00   0.635960E+04   0.334568E+01
  2622   0.354440E+02   0.134334E+01  -0.632345E+00   0.635105E+04   0.331818E+01
  2623   0.352634E+02   0.134862E+01  -0.634237E+00   0.634251E+04   0.329071E+01
  2624   0.350843E+02   0.135390E+01  -0.636634E+00   0.633399E+04   0.326328E+01
  2625   0.349058E+02   0.135918E+01  -0.639453E+00   0.632548E+04   0.323591E+01
  2626   0.347295E+02   0.136444E+01  -0.642835E+00   0.631699E+04   0.320860E+01
  2627   0.345541E+02   0.136968E+01  -0.646770E+00   0.630851E+04   0.318138E+01
  2628   0.343797E+02   0.137489E+01  -0.651101E+00   0.630005E+04   0.315426E+01
  2629   0.342070E+02   0.137998E+01  -0.655895E+00   0.629161E+04   0.312725E+01
  2630   0.340361E+02   0.138518E+01  -0.661143E+00   0.628318E+04   0.310036E+01
  2631   0.338664E+02   0.139024E+01  -0.666911E+00   0.627477E+04   0.307362E+01
  2632   0.336986E+02   0.139523E+01  -0.673115E+00   0.626637E+04   0.304704E+01
  2633   0.335308E+02   0.140022E+01  -0.679673E+00   0.625799E+04   0.302062E+01
  2634   0.333658E+02   0.140520E+01  -0.686651E+00   0.624962E+04   0.299439E+01
  2635   0.332015E+02   0.141001E+01  -0.694264E+00   0.624127E+04   0.296836E+01
  2636   0.330396E+02   0.141480E+01  -0.702205E+00   0.623293E+04   0.294254E+01
  2637   0.328794E+02   0.141954E+01  -0.710540E+00   0.622461E+04   0.291695E+01
  2638   0.327201E+02   0.142417E+01  -0.719335E+00   0.621631E+04   0.289161E+01
  2639   0.325634E+02   0.142882E+01  -0.728582E+00   0.620802E+04   0.286652E+01
  2640   0.324085E+02   0.143325E+01  -0.738198E+00   0.619974E+04   0.284171E+01
  2641   0.322542E+02   0.143776E+01  -0.748322E+00   0.619148E+04   0.281718E+01
  2642   0.321034E+02   0.144211E+01  -0.758798E+00   0.618323E+04   0.279296E+01
  2643   0.319533E+02   0.144638E+01  -0.769618E+00   0.617500E+04   0.276905E+01
  2644   0.318061E+02   0.145047E+01  -0.780921E+00   0.616679E+04   0.274547E+01
  2645   0.316605E+02   0.145452E+01  -0.792624E+00   0.615859E+04   0.272223E+01
  2646   0.315157E+02   0.145854E+01  -0.804720E+00   0.615040E+04   0.269936E+01
  2647   0.313742E+02   0.146243E+01  -0.817198E+00   0.614223E+04   0.267686E+01
  2648   0.312352E+02   0.146603E+01  -0.830052E+00   0.613407E+04   0.265474E+01
  2649   0.310973E+02   0.146972E+01  -0.843421E+00   0.612593E+04   0.263304E+01
  2650   0.309622E+02   0.147318E+01  -0.857074E+00   0.611780E+04   0.261174E+01
  2651   0.308290E+02   0.147663E+01  -0.871148E+00   0.610969E+04   0.259088E+01
  2652   0.306979E+02   0.147983E+01  -0.885547E+00   0.610160E+04   0.257045E+01
  2653   0.305696E+02   0.148302E+01  -0.900470E+00   0.609351E+04   0.255045E+01
  2654   0.304426E+02   0.148604E+01  -0.915595E+00   0.608544E+04   0.253088E+01
  2655   0.303184E+02   0.148880E+01  -0.931121E+00   0.607739E+04   0.251174E+01
  2656   0.301955E+02   0.149161E+01  -0.946875E+00   0.606935E+04   0.249303E+01
  2657   0.300746E+02   0.149423E+01  -0.962981E+00   0.606133E+04   0.247475E+01
  2658   0.299566E+02   0.149674E+01  -0.979490E+00   0.605332E+04   0.245690E+01
  2659   0.298413E+02   0.149920E+01  -0.996079E+00   0.604532E+04   0.243947E+01
  2660   0.297267E+02   0.150147E+01  -0.101302E+01   0.603734E+04   0.242247E+01
  2661   0.296141E+02   0.150361E+01  -0.103022E+01   0.602937E+04   0.240589E+01
  2662   0.295028E+02   0.150570E+01  -0.104757E+01   0.602142E+04   0.238974E+01
  2663   0.293936E+02   0.150758E+01  -0.106521E+01   0.601348E+04   0.237402E+01
  2664   0.292872E+02   0.150932E+01  -0.108303E+01   0.600556E+04   0.235871E+01
  2665   0.291822E+02   0.151099E+01  -0.110100E+01   0.599765E+04   0.234383E+01
  2666   0.290785E+02   0.151252E+01  -0.111926E+01   0.598975E+04   0.232938E+01
  2667   0.289769E+02   0.151397E+01  -0.113755E+01   0.598187E+04   0.231534E+01
  2668   0.288773E+02   0.151527E+01  -0.115608E+01   0.597400E+04   0.230173E+01
  2669   0.287792E+02   0.151641E+01  -0.117466E+01   0.596615E+04   0.228854E+01
  2670   0.286838E+02   0.151754E+01  -0.119343E+01   0.595831E+04   0.227576E+01
  2671   0.285891E+02   0.151842E+01  -0.121229E+01   0.595049E+04   0.226341E+01
  2672   0.284965E+02   0.151922E+01  -0.123129E+01   0.594268E+04   0.225147E+01
  2673   0.284059E+02   0.151991E+01  -0.125024E+01   0.593488E+04   0.223996E+01
  2674   0.283168E+02   0.152058E+01  -0.126944E+01   0.592710E+04   0.222886E+01
  2675   0.282297E+02   0.152099E+01  -0.128854E+01   0.591933E+04   0.221817E+01
  2676   0.281441E+02   0.152129E+01  -0.130784E+01   0.591158E+04   0.220791E+01
  2677   0.280598E+02   0.152147E+01  -0.132708E+01   0.590384E+04   0.219805E+01
  2678   0.279768E+02   0.152161E+01  -0.134630E+01   0.589611E+04   0.218862E+01
  2679   0.278960E+02   0.152148E+01  -0.136564E+01   0.588840E+04   0.217959E+01
  2680   0.278166E+02   0.152130E+01  -0.138500E+01   0.588070E+04   0.217098E+01
  2681   0.277393E+02   0.152099E+01  -0.140435E+01   0.587302E+04   0.216278E+01
  2682   0.276634E+02   0.152054E+01  -0.142359E+01   0.586534E+04   0.215500E+01
  2683   0.275889E+02   0.151995E+01  -0.144285E+01   0.585769E+04   0.214763E+01
  2684   0.275165E+02   0.151923E+01  -0.146211E+01   0.585004E+04   0.214066E+01
  2685   0.274448E+02   0.151843E+01  -0.148118E+01   0.584241E+04   0.213411E+01
  2686   0.273760E+02   0.151733E+01  -0.150035E+01   0.583480E+04   0.212797E+01
  2687   0.273085E+02   0.151615E+01  -0.151936E+01   0.582720E+04   0.212223E+01
  2688   0.272418E+02   0.151496E+01  -0.153827E+01   0.581961E+04   0.211691E+01
  2689   0.271771E+02   0.151354E+01  -0.155713E+01   0.581203E+04   0.211199E+01
  2690   0.271147E+02   0.151195E+01  -0.157590E+01   0.580447E+04   0.210748E+01
  2691   0.270529E+02   0.151027E+01  -0.159443E+01   0.579692E+04   0.210337E+01
  2692   0.269933E+02   0.150841E+01  -0.161290E+01   0.578939E+04   0.209967E+01
  2693   0.269343E+02   0.150637E+01  -0.163122E+01   0.578187E+04   0.209638E+01
  2694   0.268783E+02   0.150430E+01  -0.164937E+01   0.577436E+04   0.209349E+01
  2695   0.268229E+02   0.150197E+01  -0.166739E+01   0.576687E+04   0.209100E+01
  2696   0.267705E+02   0.149953E+01  -0.168526E+01   0.575938E+04   0.208892E+01
  2697   0.267187E+02   0.149689E+01  -0.170288E+01   0.575192E+04   0.208724E+01
  2698   0.266677E+02   0.149413E+01  -0.172038E+01   0.574446E+04   0.208596E+01
  2699   0.266195E+02   0.149125E+01  -0.173766E+01   0.573702E+04   0.208508E+01
  2700   0.265729E+02   0.148823E+01  -0.175469E+01   0.572960E+04   0.208460E+01
  2701   0.265276E+02   0.148493E+01  -0.177159E+01   0.572218E+04   0.208452E+01
  2702   0.264845E+02   0.148150E+01  -0.178821E+01   0.571478E+04   0.208481E+01
  2703   0.264427E+02   0.147794E+01  -0.180453E+01   0.570739E+04   0.208546E+01
  2704   0.264022E+02   0.147418E+01  -0.182068E+01   0.570002E+04   0.208643E+01
  2705   0.263636E+02   0.147022E+01  -0.183649E+01   0.569266E+04   0.208770E+01
  2706   0.263263E+02   0.146621E+01  -0.185225E+01   0.568531E+04   0.208925E+01
  2707   0.262900E+02   0.146202E+01  -0.186757E+01   0.567798E+04   0.209105E+01
  2708   0.262562E+02   0.145771E+01  -0.188272E+01   0.567066E+04   0.209308E+01
  2709   0.262220E+02   0.145329E+01  -0.189771E+01   0.566335E+04   0.209532E+01
  2710   0.261901E+02   0.144869E+01  -0.191227E+01   0.565605E+04   0.209773E+01
  2711   0.261592E+02   0.144391E+01  -0.192671E+01   0.564877E+04   0.210030E+01
  2712   0.261298E+02   0.143910E+01  -0.194085E+01   0.564150E+04   0.210300E+01
  2713   0.261019E+02   0.143411E+01  -0.195475E+01   0.563424E+04   0.210581E+01
  2714   0.260739E+02   0.142903E+01  -0.196840E+01   0.562700E+04   0.210869E+01
  2715   0.260481E+02   0.142378E+01  -0.198184E+01   0.561977E+04   0.211163E+01
  2716   0.260229E+02   0.141852E+01  -0.199493E+01   0.561255E+04   0.211461E+01
  2717   0.259982E+02   0.141310E+01  -0.200772E+01   0.560534E+04   0.211759E+01
  2718   0.259755E+02   0.140759E+01  -0.202034E+01   0.559815E+04   0.212056E+01
  2719   0.259524E+02   0.140200E+01  -0.203262E+01   0.559097E+04   0.212348E+01
  2720   0.259312E+02   0.139625E+01  -0.204455E+01   0.558380E+04   0.212634E+01
  2721   0.259103E+02   0.139043E+01  -0.205627E+01   0.557665E+04   0.212911E+01
  2722   0.258904E+02   0.138447E+01  -0.206775E+01   0.556951E+04   0.213177E+01
  2723   0.258707E+02   0.137851E+01  -0.207891E+01   0.556238E+04   0.213428E+01
  2724   0.258526E+02   0.137248E+01  -0.208966E+01   0.555526E+04   0.213663E+01
  2725   0.258353E+02   0.136624E+01  -0.210020E+01   0.554816E+04   0.213879E+01
  2726   0.258180E+02   0.135994E+01  -0.211045E+01   0.554106E+04   0.214074E+01
  2727   0.258022E+02   0.135358E+01  -0.212038E+01   0.553399E+04   0.214246E+01
  2728   0.257855E+02   0.134716E+01  -0.212998E+01   0.552692E+04   0.214391E+01
  2729   0.257710E+02   0.134062E+01  -0.213924E+01   0.551986E+04   0.214507E+01
  2730   0.257569E+02   0.133403E+01  -0.214822E+01   0.551282E+04   0.214593E+01
  2731   0.257426E+02   0.132740E+01  -0.215682E+01   0.550579E+04   0.214645E+01
  2732   0.257294E+02   0.132065E+01  -0.216518E+01   0.549878E+04   0.214660E+01
  2733   0.257159E+02   0.131385E+01  -0.217313E+01   0.549177E+04   0.214638E+01
  2734   0.257034E+02   0.130695E+01  -0.218073E+01   0.548478E+04   0.214574E+01
  2735   0.256911E+02   0.130001E+01  -0.218804E+01   0.547780E+04   0.214468E+01
  2736   0.256798E+02   0.129304E+01  -0.219489E+01   0.547083E+04   0.214315E+01
  2737   0.256679E+02   0.128590E+01  -0.220150E+01   0.546387E+04   0.214114E+01
  2738   0.256567E+02   0.127880E+01  -0.220762E+01   0.545693E+04   0.213863E+01
  2739   0.256449E+02   0.127161E+01  -0.221346E+01   0.545000E+04   0.213558E+01
  2740   0.256353E+02   0.126432E+01  -0.221879E+01   0.544308E+04   0.213198E+01
  2741   0.256248E+02   0.125702E+01  -0.222380E+01   0.543617E+04   0.212780E+01
  2742   0.256149E+02   0.124963E+01  -0.222848E+01   0.542927E+04   0.212301E+01
  2743   0.256048E+02   0.124215E+01  -0.223268E+01   0.542239E+04   0.211760E+01
  2744   0.255959E+02   0.123460E+01  -0.223644E+01   0.541552E+04   0.211153E+01
  2745   0.255859E+02   0.122718E+01  -0.223982E+01   0.540866E+04   0.210478E+01
  2746   0.255763E+02   0.121955E+01  -0.224282E+01   0.540181E+04   0.209733E+01
  2747   0.255678E+02   0.121191E+01  -0.224526E+01   0.539498E+04   0.208915E+01
  2748   0.255580E+02   0.120421E+01  -0.224735E+01   0.538815E+04   0.208022E+01
  2749   0.255491E+02   0.119643E+01  -0.224893E+01   0.538134E+04   0.207051E+01
  2750   0.255404E+02   0.118867E+01  -0.225006E+01   0.537454E+04   0.206000E+01
  2751   0.255310E+02   0.118092E+01  -0.225079E+01   0.536775E+04   0.204868E+01
  2752   0.255216E+02   0.117297E+01  -0.225106E+01   0.536097E+04   0.203659E+01
  2753   0.255129E+02   0.116504E+01  -0.225086E+01   0.535421E+04   0.202378E+01
  2754   0.255042E+02   0.115707E+01  -0.225013E+01   0.534746E+04   0.201029E+01
  2755   0.254946E+02   0.114906E+01  -0.224909E+01   0.534071E+04   0.199620E+01
  2756   0.254855E+02   0.114109E+01  -0.224760E+01   0.533398E+04   0.198154E+01
  2757   0.254761E+02   0.113295E+01  -0.224573E+01   0.532726E+04   0.196636E+01
  2758   0.254672E+02   0.112493E+01  -0.224335E+01   0.532056E+04   0.195073E+01
  2759   0.254579E+02   0.111682E+01  -0.224066E+01   0.531386E+04   0.193470E+01
  2760   0.254482E+02   0.110870E+01  -0.223761E+01   0.530718E+04   0.191831E+01
  2761   0.254381E+02   0.110058E+01  -0.223406E+01   0.530050E+04   0.190162E+01
  2762   0.254289E+02   0.109238E+01  -0.223029E+01   0.529384E+04   0.188468E+01
  2763   0.254183E+02   0.108434E+01  -0.222601E+01   0.528719E+04   0.186754E+01
  2764   0.254079E+02   0.107616E+01  -0.222146E+01   0.528056E+04   0.185026E+01
  2765   0.253975E+02   0.106793E+01  -0.221664E+01   0.527393E+04   0.183289E+01
  2766   0.253864E+02   0.105972E+01  -0.221139E+01   0.526731E+04   0.181548E+01
  2767   0.253753E+02   0.105161E+01  -0.220580E+01   0.526071E+04   0.179808E+01
  2768   0.253632E+02   0.104347E+01  -0.219995E+01   0.525412E+04   0.178075E+01
  2769   0.253510E+02   0.103536E+01  -0.219369E+01   0.524753E+04   0.176354E+01
  2770   0.253386E+02   0.102715E+01  -0.218732E+01   0.524096E+04   0.174649E+01
  2771   0.253267E+02   0.101907E+01  -0.218054E+01   0.523440E+04   0.172967E+01
  2772   0.253137E+02   0.101089E+01  -0.217344E+01   0.522785E+04   0.171313E+01
  2773   0.253002E+02   0.100278E+01  -0.216587E+01   0.522132E+04   0.169691E+01
  2774   0.252864E+02   0.994738E+00  -0.215820E+01   0.521479E+04   0.168108E+01
  2775   0.252728E+02   0.986621E+00  -0.215007E+01   0.520828E+04   0.166567E+01
  2776   0.252579E+02   0.978658E+00  -0.214185E+01   0.520177E+04   0.165075E+01
  2777   0.252424E+02   0.970631E+00  -0.213339E+01   0.519528E+04   0.163637E+01
  2778   0.252270E+02   0.962622E+00  -0.212456E+01   0.518880E+04   0.162258E+01
  2779   0.252101E+02   0.954709E+00  -0.211542E+01   0.518233E+04   0.160943E+01
  2780   0.251940E+02   0.946750E+00  -0.210606E+01   0.517587E+04   0.159698E+01
