#    L    TT             EE             TE             PP             TP          
  4679   0.171715E+00   0.450613E-02  -0.540731E-02   0.130434E+04   0.810896E+00
  4680   0.171276E+00   0.449637E-02  -0.537055E-02   0.130337E+04   0.810457E+00
  4681   0.170836E+00   0.448640E-02  -0.533363E-02   0.130239E+04   0.810017E+00
  4682   0.170394E+00   0.447621E-02  -0.529877E-02   0.130142E+04   0.809577E+00
  4683   0.169951E+00   0.446655E-02  -0.526446E-02   0.130045E+04   0.809136E+00
  4684   0.169506E+00   0.445817E-02  -0.523070E-02   0.129948E+04   0.808694E+00
  4685   0.169074E+00   0.444809E-02  -0.519673E-02   0.129850E+04   0.808252E+00
  4686   0.168640E+00   0.443929E-02  -0.516478E-02   0.129753E+04   0.807809E+00
  4687   0.168197E+00   0.443028E-02  -0.513259E-02   0.129656E+04   0.807365E+00
  4688   0.167767E+00   0.442108E-02  -0.510090E-02   0.129560E+04   0.806921E+00
  4689   0.167334E+00   0.441316E-02  -0.507118E-02   0.129463E+04   0.806476E+00
  4690   0.166892E+00   0.440430E-02  -0.504046E-02   0.129366E+04   0.806030E+00
  4691   0.166454E+00   0.439598E-02  -0.501094E-02   0.129270E+04   0.805584E+00
  4692   0.166022E+00   0.438673E-02  -0.498187E-02   0.129173E+04   0.805137E+00
  4693   0.165588E+00   0.437952E-02  -0.495399E-02   0.129077E+04   0.804689E+00
  4694   0.165158E+00   0.437063E-02  -0.492580E-02   0.128980E+04   0.804241E+00
  4695   0.164733E+00   0.436304E-02  -0.489877E-02   0.128884E+04   0.803792E+00
  4696   0.164297E+00   0.435601E-02  -0.487214E-02   0.128788E+04   0.803342E+00
  4697   0.163867E+00   0.434806E-02  -0.484665E-02   0.128692E+04   0.802891E+00
  4698   0.163433E+00   0.434140E-02  -0.482079E-02   0.128596E+04   0.802440E+00
  4699   0.163011E+00   0.433383E-02  -0.479606E-02   0.128500E+04   0.801988E+00
  4700   0.162587E+00   0.432682E-02  -0.477242E-02   0.128404E+04   0.801535E+00
  4701   0.162159E+00   0.431964E-02  -0.474913E-02   0.128308E+04   0.801082E+00
  4702   0.161742E+00   0.431229E-02  -0.472620E-02   0.128212E+04   0.800627E+00
  4703   0.161315E+00   0.430552E-02  -0.470362E-02   0.128117E+04   0.800172E+00
  4704   0.160892E+00   0.429858E-02  -0.468140E-02   0.128021E+04   0.799717E+00
  4705   0.160473E+00   0.429223E-02  -0.466029E-02   0.127926E+04   0.799260E+00
  4706   0.160058E+00   0.428573E-02  -0.463954E-02   0.127831E+04   0.798803E+00
  4707   0.159647E+00   0.427908E-02  -0.461843E-02   0.127735E+04   0.798345E+00
  4708   0.159224E+00   0.427228E-02  -0.459919E-02   0.127640E+04   0.797886E+00
  4709   0.158813E+00   0.426608E-02  -0.457958E-02   0.127545E+04   0.797426E+00
  4710   0.158406E+00   0.425975E-02  -0.456110E-02   0.127450E+04   0.796966E+00
  4711   0.157987E+00   0.425254E-02  -0.454302E-02   0.127355E+04   0.796505E+00
  4712   0.157580E+00   0.424669E-02  -0.452607E-02   0.127260E+04   0.796044E+00
  4713   0.157183E+00   0.424071E-02  -0.450878E-02   0.127165E+04   0.795581E+00
  4714   0.156767E+00   0.423462E-02  -0.449264E-02   0.127071E+04   0.795118E+00
  4715   0.156363E+00   0.422841E-02  -0.447691E-02   0.126976E+04   0.794654E+00
  4716   0.155954E+00   0.422208E-02  -0.446233E-02   0.126881E+04   0.794189E+00
  4717   0.155556E+00   0.421639E-02  -0.444743E-02   0.126787E+04   0.793724E+00
  4718   0.155161E+00   0.421060E-02  -0.443296E-02   0.126693E+04   0.793258E+00
  4719   0.154762E+00   0.420471E-02  -0.441965E-02   0.126598E+04   0.792791E+00
  4720   0.154359E+00   0.419946E-02  -0.440678E-02   0.126504E+04   0.792324E+00
  4721   0.153973E+00   0.419338E-02  -0.439434E-02   0.126410E+04   0.791856E+00
  4722   0.153576E+00   0.418722E-02  -0.438309E-02   0.126316E+04   0.791387E+00
  4723   0.153188E+00   0.418171E-02  -0.437153E-02   0.126222E+04   0.790917E+00
  4724   0.152789E+00   0.417538E-02  -0.436117E-02   0.126128E+04   0.790447E+00
  4725   0.152415E+00   0.416972E-02  -0.435008E-02   0.126034E+04   0.789976E+00
  4726   0.152014E+00   0.416399E-02  -0.434049E-02   0.125941E+04   0.789505E+00
  4727   0.151638E+00   0.415820E-02  -0.433061E-02   0.125847E+04   0.789032E+00
  4728   0.151264E+00   0.415308E-02  -0.432195E-02   0.125753E+04   0.788559E+00
  4729   0.150879E+00   0.414716E-02  -0.431420E-02   0.125660E+04   0.788086E+00
  4730   0.150503E+00   0.414194E-02  -0.430685E-02   0.125567E+04   0.787611E+00
  4731   0.150129E+00   0.413591E-02  -0.429880E-02   0.125473E+04   0.787136E+00
  4732   0.149751E+00   0.413059E-02  -0.429205E-02   0.125380E+04   0.786661E+00
  4733   0.149374E+00   0.412448E-02  -0.428549E-02   0.125287E+04   0.786184E+00
  4734   0.149008E+00   0.411908E-02  -0.427936E-02   0.125194E+04   0.785707E+00
  4735   0.148643E+00   0.411365E-02  -0.427342E-02   0.125101E+04   0.785230E+00
  4736   0.148281E+00   0.410818E-02  -0.426799E-02   0.125008E+04   0.784751E+00
  4737   0.147913E+00   0.410344E-02  -0.426351E-02   0.124915E+04   0.784272E+00
  4738   0.147548E+00   0.409718E-02  -0.425880E-02   0.124822E+04   0.783793E+00
  4739   0.147191E+00   0.409166E-02  -0.425505E-02   0.124730E+04   0.783312E+00
  4740   0.146822E+00   0.408686E-02  -0.425079E-02   0.124637E+04   0.782831E+00
  4741   0.146477E+00   0.407909E-02  -0.424772E-02   0.124544E+04   0.782350E+00
  4742   0.146118E+00   0.407354E-02  -0.424488E-02   0.124452E+04   0.781868E+00
  4743   0.145762E+00   0.406799E-02  -0.424242E-02   0.124360E+04   0.781385E+00
  4744   0.145407E+00   0.406170E-02  -0.423962E-02   0.124267E+04   0.780901E+00
  4745   0.145053E+00   0.405616E-02  -0.423780E-02   0.124175E+04   0.780417E+00
  4746   0.144709E+00   0.405063E-02  -0.423631E-02   0.124083E+04   0.779932E+00
  4747   0.144366E+00   0.404364E-02  -0.423433E-02   0.123991E+04   0.779447E+00
  4748   0.144024E+00   0.403889E-02  -0.423343E-02   0.123899E+04   0.778961E+00
  4749   0.143669E+00   0.403268E-02  -0.423227E-02   0.123807E+04   0.778474E+00
  4750   0.143329E+00   0.402725E-02  -0.423138E-02   0.123715E+04   0.777987E+00
  4751   0.142992E+00   0.402110E-02  -0.423069E-02   0.123624E+04   0.777499E+00
  4752   0.142640E+00   0.401425E-02  -0.423029E-02   0.123532E+04   0.777010E+00
  4753   0.142312E+00   0.400818E-02  -0.422997E-02   0.123440E+04   0.776521E+00
  4754   0.141978E+00   0.400215E-02  -0.422989E-02   0.123349E+04   0.776031E+00
  4755   0.141637E+00   0.399617E-02  -0.423000E-02   0.123257E+04   0.775541E+00
  4756   0.141305E+00   0.398949E-02  -0.423038E-02   0.123166E+04   0.775050E+00
  4757   0.140974E+00   0.398285E-02  -0.423060E-02   0.123075E+04   0.774558E+00
  4758   0.140645E+00   0.397701E-02  -0.423120E-02   0.122984E+04   0.774066E+00
  4759   0.140309E+00   0.396974E-02  -0.423190E-02   0.122893E+04   0.773573E+00
  4760   0.139982E+00   0.396402E-02  -0.423271E-02   0.122802E+04   0.773080E+00
  4761   0.139656E+00   0.395760E-02  -0.423350E-02   0.122711E+04   0.772586E+00
  4762   0.139331E+00   0.395051E-02  -0.423443E-02   0.122620E+04   0.772091E+00
  4763   0.139015E+00   0.394423E-02  -0.423648E-02   0.122529E+04   0.771596E+00
  4764   0.138700E+00   0.393726E-02  -0.423751E-02   0.122438E+04   0.771100E+00
  4765   0.138379E+00   0.393037E-02  -0.423851E-02   0.122348E+04   0.770604E+00
  4766   0.138059E+00   0.392355E-02  -0.424037E-02   0.122257E+04   0.770107E+00
  4767   0.137755E+00   0.391607E-02  -0.424231E-02   0.122167E+04   0.769610E+00
  4768   0.137445E+00   0.390866E-02  -0.424358E-02   0.122076E+04   0.769112E+00
  4769   0.137136E+00   0.390207E-02  -0.424577E-02   0.121986E+04   0.768613E+00
  4770   0.136814E+00   0.389483E-02  -0.424807E-02   0.121896E+04   0.768114E+00
  4771   0.136515E+00   0.388767E-02  -0.424976E-02   0.121805E+04   0.767614E+00
  4772   0.136202E+00   0.387985E-02  -0.425233E-02   0.121715E+04   0.767114E+00
  4773   0.135898E+00   0.387212E-02  -0.425431E-02   0.121625E+04   0.766613E+00
  4774   0.135595E+00   0.386449E-02  -0.425573E-02   0.121535E+04   0.766111E+00
  4775   0.135293E+00   0.385696E-02  -0.425808E-02   0.121446E+04   0.765609E+00
  4776   0.134985E+00   0.384952E-02  -0.425988E-02   0.121356E+04   0.765107E+00
  4777   0.134693E+00   0.384144E-02  -0.426191E-02   0.121266E+04   0.764604E+00
  4778   0.134395E+00   0.383346E-02  -0.426417E-02   0.121176E+04   0.764100E+00
  4779   0.134098E+00   0.382559E-02  -0.426816E-02   0.121087E+04   0.763596E+00
  4780   0.133803E+00   0.381709E-02  -0.427019E-02   0.120997E+04   0.763091E+00
  4781   0.133508E+00   0.380944E-02  -0.427100E-02   0.120908E+04   0.762586E+00
  4782   0.133222E+00   0.380116E-02  -0.427212E-02   0.120819E+04   0.762080E+00
  4783   0.132938E+00   0.379300E-02  -0.427428E-02   0.120729E+04   0.761574E+00
  4784   0.132639E+00   0.378422E-02  -0.427528E-02   0.120640E+04   0.761067E+00
  4785   0.132357E+00   0.377630E-02  -0.427736E-02   0.120551E+04   0.760559E+00
  4786   0.132076E+00   0.376701E-02  -0.427905E-02   0.120462E+04   0.760052E+00
  4787   0.131781E+00   0.375860E-02  -0.428037E-02   0.120373E+04   0.759543E+00
  4788   0.131502E+00   0.375032E-02  -0.428132E-02   0.120284E+04   0.759034E+00
  4789   0.131217E+00   0.374143E-02  -0.428342E-02   0.120196E+04   0.758525E+00
  4790   0.130934E+00   0.373267E-02  -0.428444E-02   0.120107E+04   0.758015E+00
  4791   0.130659E+00   0.372331E-02  -0.428590E-02   0.120018E+04   0.757504E+00
  4792   0.130377E+00   0.371483E-02  -0.428557E-02   0.119930E+04   0.756993E+00
  4793   0.130097E+00   0.370575E-02  -0.428569E-02   0.119841E+04   0.756481E+00
  4794   0.129818E+00   0.369607E-02  -0.428703E-02   0.119753E+04   0.755969E+00
  4795   0.129548E+00   0.368580E-02  -0.428812E-02   0.119664E+04   0.755457E+00
  4796   0.129264E+00   0.367717E-02  -0.428748E-02   0.119576E+04   0.754944E+00
  4797   0.128996E+00   0.366720E-02  -0.428811E-02   0.119488E+04   0.754430E+00
  4798   0.128722E+00   0.365813E-02  -0.429001E-02   0.119400E+04   0.753916E+00
  4799   0.128456E+00   0.364848E-02  -0.429023E-02   0.119312E+04   0.753402E+00
  4800   0.128184E+00   0.363898E-02  -0.429027E-02   0.119224E+04   0.752887E+00
  4801   0.127906E+00   0.362817E-02  -0.429014E-02   0.119136E+04   0.752371E+00
  4802   0.127637E+00   0.361900E-02  -0.428987E-02   0.119048E+04   0.751855E+00
  4803   0.127369E+00   0.360925E-02  -0.428871E-02   0.118960E+04   0.751339E+00
  4804   0.127095E+00   0.359967E-02  -0.428817E-02   0.118873E+04   0.750822E+00
  4805   0.126822E+00   0.358950E-02  -0.428604E-02   0.118785E+04   0.750305E+00
  4806   0.126551E+00   0.358023E-02  -0.428455E-02   0.118697E+04   0.749787E+00
  4807   0.126281E+00   0.356964E-02  -0.428297E-02   0.118610E+04   0.749269E+00
  4808   0.126020E+00   0.355921E-02  -0.428059E-02   0.118523E+04   0.748750E+00
  4809   0.125739E+00   0.354894E-02  -0.427888E-02   0.118435E+04   0.748231E+00
  4810   0.125481E+00   0.353882E-02  -0.427565E-02   0.118348E+04   0.747712E+00
  4811   0.125203E+00   0.352738E-02  -0.427313E-02   0.118261E+04   0.747192E+00
  4812   0.124949E+00   0.351757E-02  -0.427059E-02   0.118174E+04   0.746672E+00
  4813   0.124682E+00   0.350792E-02  -0.426730E-02   0.118087E+04   0.746152E+00
  4814   0.124417E+00   0.349694E-02  -0.426328E-02   0.118000E+04   0.745631E+00
  4815   0.124154E+00   0.348686E-02  -0.425928E-02   0.117913E+04   0.745110E+00
  4816   0.123892E+00   0.347470E-02  -0.425532E-02   0.117826E+04   0.744589E+00
  4817   0.123633E+00   0.346493E-02  -0.425141E-02   0.117740E+04   0.744068E+00
  4818   0.123376E+00   0.345382E-02  -0.424681E-02   0.117653E+04   0.743546E+00
  4819   0.123098E+00   0.344286E-02  -0.424229E-02   0.117566E+04   0.743024E+00
  4820   0.122845E+00   0.343279E-02  -0.423712E-02   0.117480E+04   0.742502E+00
  4821   0.122580E+00   0.342139E-02  -0.423056E-02   0.117393E+04   0.741979E+00
  4822   0.122316E+00   0.340940E-02  -0.422561E-02   0.117307E+04   0.741457E+00
  4823   0.122055E+00   0.339903E-02  -0.421930E-02   0.117221E+04   0.740934E+00
  4824   0.121789E+00   0.338734E-02  -0.421387E-02   0.117135E+04   0.740411E+00
  4825   0.121526E+00   0.337653E-02  -0.420711E-02   0.117049E+04   0.739888E+00
  4826   0.121272E+00   0.336512E-02  -0.419904E-02   0.116963E+04   0.739364E+00
  4827   0.120998E+00   0.335312E-02  -0.419263E-02   0.116877E+04   0.738841E+00
  4828   0.120742E+00   0.334200E-02  -0.418493E-02   0.116791E+04   0.738317E+00
  4829   0.120482E+00   0.333103E-02  -0.417596E-02   0.116705E+04   0.737793E+00
  4830   0.120223E+00   0.331872E-02  -0.416795E-02   0.116619E+04   0.737269E+00
  4831   0.119968E+00   0.330729E-02  -0.415944E-02   0.116533E+04   0.736745E+00
  4832   0.119700E+00   0.329601E-02  -0.414968E-02   0.116448E+04   0.736221E+00
  4833   0.119443E+00   0.328413E-02  -0.414094E-02   0.116362E+04   0.735697E+00
  4834   0.119204E+00   0.327238E-02  -0.413098E-02   0.116277E+04   0.735173E+00
  4835   0.118945E+00   0.326078E-02  -0.412205E-02   0.116191E+04   0.734649E+00
  4836   0.118667E+00   0.324857E-02  -0.411194E-02   0.116106E+04   0.734125E+00
  4837   0.118414E+00   0.323724E-02  -0.410141E-02   0.116021E+04   0.733601E+00
  4838   0.118149E+00   0.322605E-02  -0.409045E-02   0.115936E+04   0.733076E+00
  4839   0.117888E+00   0.321352E-02  -0.407985E-02   0.115850E+04   0.732552E+00
  4840   0.117622E+00   0.320186E-02  -0.406736E-02   0.115765E+04   0.732028E+00
  4841   0.117359E+00   0.319034E-02  -0.405599E-02   0.115680E+04   0.731504E+00
  4842   0.117093E+00   0.317896E-02  -0.404426E-02   0.115595E+04   0.730980E+00
  4843   0.116837E+00   0.316548E-02  -0.403218E-02   0.115511E+04   0.730456E+00
  4844   0.116577E+00   0.315436E-02  -0.401903E-02   0.115426E+04   0.729932E+00
  4845   0.116321E+00   0.314264E-02  -0.400704E-02   0.115341E+04   0.729408E+00
  4846   0.116053E+00   0.313030E-02  -0.399400E-02   0.115257E+04   0.728884E+00
  4847   0.115789E+00   0.311810E-02  -0.397992E-02   0.115172E+04   0.728361E+00
  4848   0.115528E+00   0.310677E-02  -0.396630E-02   0.115088E+04   0.727837E+00
  4849   0.115256E+00   0.309482E-02  -0.395242E-02   0.115003E+04   0.727314E+00
  4850   0.114996E+00   0.308227E-02  -0.393828E-02   0.114919E+04   0.726791E+00
  4851   0.114739E+00   0.307059E-02  -0.392539E-02   0.114835E+04   0.726268E+00
  4852   0.114471E+00   0.305829E-02  -0.391151E-02   0.114750E+04   0.725745E+00
  4853   0.114207E+00   0.304611E-02  -0.389518E-02   0.114666E+04   0.725222E+00
  4854   0.113939E+00   0.303406E-02  -0.387861E-02   0.114582E+04   0.724700E+00
  4855   0.113676E+00   0.302212E-02  -0.386329E-02   0.114498E+04   0.724178E+00
  4856   0.113409E+00   0.301030E-02  -0.384701E-02   0.114414E+04   0.723656E+00
  4857   0.113131E+00   0.299859E-02  -0.383125E-02   0.114331E+04   0.723134E+00
  4858   0.112865E+00   0.298700E-02  -0.381527E-02   0.114247E+04   0.722612E+00
  4859   0.112596E+00   0.297477E-02  -0.379832E-02   0.114163E+04   0.722091E+00
  4860   0.112331E+00   0.296264E-02  -0.378191E-02   0.114079E+04   0.721570E+00
  4861   0.112063E+00   0.295077E-02  -0.376528E-02   0.113996E+04   0.721049E+00
  4862   0.111792E+00   0.293959E-02  -0.374697E-02   0.113912E+04   0.720528E+00
  4863   0.111518E+00   0.292762E-02  -0.372918E-02   0.113829E+04   0.720008E+00
  4864   0.111249E+00   0.291582E-02  -0.371194E-02   0.113746E+04   0.719488E+00
  4865   0.110985E+00   0.290411E-02  -0.369376E-02   0.113662E+04   0.718968E+00
  4866   0.110702E+00   0.289167E-02  -0.367612E-02   0.113579E+04   0.718448E+00
  4867   0.110433E+00   0.288021E-02  -0.365755E-02   0.113496E+04   0.717929E+00
  4868   0.110153E+00   0.286809E-02  -0.363878E-02   0.113413E+04   0.717410E+00
  4869   0.109877E+00   0.285687E-02  -0.361983E-02   0.113330E+04   0.716891E+00
  4870   0.109615E+00   0.284499E-02  -0.359995E-02   0.113247E+04   0.716372E+00
  4871   0.109342E+00   0.283326E-02  -0.358064E-02   0.113164E+04   0.715854E+00
  4872   0.109052E+00   0.282161E-02  -0.356040E-02   0.113081E+04   0.715336E+00
  4873   0.108775E+00   0.280935E-02  -0.353998E-02   0.112999E+04   0.714819E+00
  4874   0.108503E+00   0.279798E-02  -0.352013E-02   0.112916E+04   0.714301E+00
  4875   0.108214E+00   0.278683E-02  -0.350012E-02   0.112833E+04   0.713784E+00
  4876   0.107938E+00   0.277500E-02  -0.347993E-02   0.112751E+04   0.713268E+00
  4877   0.107660E+00   0.276338E-02  -0.345736E-02   0.112669E+04   0.712752E+00
  4878   0.107380E+00   0.275233E-02  -0.343685E-02   0.112586E+04   0.712236E+00
  4879   0.107098E+00   0.274104E-02  -0.341544E-02   0.112504E+04   0.711720E+00
  4880   0.106806E+00   0.272981E-02  -0.339462E-02   0.112422E+04   0.711205E+00
  4881   0.106528E+00   0.271863E-02  -0.337290E-02   0.112339E+04   0.710690E+00
  4882   0.106248E+00   0.270749E-02  -0.335029E-02   0.112257E+04   0.710175E+00
  4883   0.105959E+00   0.269640E-02  -0.332828E-02   0.112175E+04   0.709661E+00
  4884   0.105669E+00   0.268528E-02  -0.330613E-02   0.112093E+04   0.709148E+00
  4885   0.105384E+00   0.267428E-02  -0.328383E-02   0.112011E+04   0.708634E+00
  4886   0.105090E+00   0.266331E-02  -0.326065E-02   0.111930E+04   0.708121E+00
  4887   0.104810E+00   0.265230E-02  -0.323808E-02   0.111848E+04   0.707609E+00
  4888   0.104514E+00   0.264154E-02  -0.321538E-02   0.111766E+04   0.707097E+00
  4889   0.104238E+00   0.263067E-02  -0.319181E-02   0.111685E+04   0.706585E+00
  4890   0.103947E+00   0.261990E-02  -0.316886E-02   0.111603E+04   0.706074E+00
  4891   0.103655E+00   0.260922E-02  -0.314578E-02   0.111522E+04   0.705563E+00
  4892   0.103361E+00   0.259865E-02  -0.312258E-02   0.111440E+04   0.705052E+00
  4893   0.103074E+00   0.258801E-02  -0.309927E-02   0.111359E+04   0.704542E+00
  4894   0.102778E+00   0.257762E-02  -0.307510E-02   0.111277E+04   0.704033E+00
  4895   0.102489E+00   0.256724E-02  -0.305156E-02   0.111196E+04   0.703523E+00
  4896   0.102199E+00   0.255687E-02  -0.302717E-02   0.111115E+04   0.703015E+00
  4897   0.101909E+00   0.254666E-02  -0.300342E-02   0.111034E+04   0.702507E+00
  4898   0.101610E+00   0.253645E-02  -0.298030E-02   0.110953E+04   0.701999E+00
  4899   0.101311E+00   0.252632E-02  -0.295635E-02   0.110872E+04   0.701492E+00
  4900   0.101026E+00   0.251627E-02  -0.293230E-02   0.110791E+04   0.700985E+00
  4901   0.100725E+00   0.250628E-02  -0.290741E-02   0.110710E+04   0.700478E+00
  4902   0.100424E+00   0.249645E-02  -0.288391E-02   0.110630E+04   0.699973E+00
  4903   0.100130E+00   0.248660E-02  -0.286030E-02   0.110549E+04   0.699467E+00
  4904   0.998286E-01   0.247689E-02  -0.283435E-02   0.110468E+04   0.698962E+00
  4905   0.995266E-01   0.246716E-02  -0.281051E-02   0.110388E+04   0.698458E+00
  4906   0.992391E-01   0.245757E-02  -0.278655E-02   0.110307E+04   0.697954E+00
  4907   0.989440E-01   0.244810E-02  -0.276171E-02   0.110227E+04   0.697451E+00
  4908   0.986412E-01   0.243861E-02  -0.273970E-02   0.110147E+04   0.696948E+00
  4909   0.983383E-01   0.242931E-02  -0.271532E-02   0.110066E+04   0.696446E+00
  4910   0.980352E-01   0.242006E-02  -0.269227E-02   0.109986E+04   0.695944E+00
  4911   0.977395E-01   0.241084E-02  -0.266758E-02   0.109906E+04   0.695443E+00
  4912   0.974363E-01   0.240181E-02  -0.264421E-02   0.109826E+04   0.694943E+00
  4913   0.971406E-01   0.239274E-02  -0.261993E-02   0.109746E+04   0.694443E+00
  4914   0.968375E-01   0.238385E-02  -0.259621E-02   0.109666E+04   0.693943E+00
  4915   0.965345E-01   0.237499E-02  -0.257305E-02   0.109586E+04   0.693444E+00
  4916   0.962317E-01   0.236622E-02  -0.254896E-02   0.109506E+04   0.692946E+00
  4917   0.959216E-01   0.235748E-02  -0.252467E-02   0.109426E+04   0.692448E+00
